experiment,strategy,rho_true,cannibalization_true,loe_year,acceleration_years,rnd_cost_synergy,capacity_profile,risk_policy_profile,assumed_value_choice,true_value_oracle,eNPV_regret_usd_m,P5_regret_usd_m,governance_choice_under_independence_additivity,governance_oracle_under_truth,wrong_governance_choice,selected_true_capacity_breach_probability,oracle_capacity_breach_probability,incremental_capacity_breach_probability,value_selected_true_capacity_breach_probability,value_selected_incremental_breach_vs_diversified,value_selected_true_P5_NPV_usd_m,value_selected_P5_shortfall_vs_diversified_usd_m,concentrated_true_P5_NPV_usd_m,diversified_P5_NPV_usd_m,concentrated_true_eNPV_usd_m,diversified_eNPV_usd_m,n_runs
E7,MSOG,0.25,0.5,15.0,1.0,0.1,high,preservation,concentrated,diversified,51.96303638823994,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,32.197442828373326,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.1,high,balanced,concentrated,diversified,51.96303638823994,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,32.197442828373326,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.1,high,growth,concentrated,diversified,51.96303638823994,0.0,concentrated,diversified,True,0.0611,0.09482,-0.03372,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,32.197442828373326,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.783088,0.009311999999999987,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.783088,0.009311999999999987,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.783088,0.009311999999999987,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.500364,-0.10822399999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.500364,-0.10822399999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.500364,-0.10822399999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,no feasible action,True,0.035928,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.035928,0.035928,0.0,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,126.09064232750532,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.777524,0.0037479999999999736,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.777524,0.0037479999999999736,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.777524,0.0037479999999999736,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.476896,-0.13169200000000003,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.476896,-0.13169200000000003,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.476896,-0.13169200000000003,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.5,15.0,1.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,219.9838418266373,84.16047921661327,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.0,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.092552,0.092552,0.0,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,712.6628347379265,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.1,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.0611,0.0611,0.0,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,806.5560342370584,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,no feasible action,True,0.035928,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.035928,0.035928,0.0,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,900.4492337361904,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.0,18.0,1.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,994.3424332353223,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.0,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.092552,0.092552,0.0,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,624.4763546679801,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.462904,0.06222,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.1,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.0611,0.0611,0.0,0.0611,-0.03372,-1084.5952474360138,0.0,-1084.5952474360138,-1148.2457813904614,718.3695541671121,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.461976,0.06129200000000001,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,no feasible action,True,0.035928,,,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.035928,0.035928,0.0,0.035928,-0.058892,-1007.1575540738272,0.0,-1007.1575540738272,-1148.2457813904614,812.2627536662441,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.45858,0.057896,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.1,18.0,1.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.026024,0.026024,0.0,0.026024,-0.068796,-929.7198607116404,0.0,-929.7198607116404,-1148.2457813904614,906.155953165376,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,low,preservation,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,low,balanced,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,low,growth,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.469472,0.06878800000000002,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,base,preservation,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,base,balanced,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,base,growth,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.457364,0.08313999999999999,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
E7,MSOG,0.25,0.25,18.0,1.0,0.0,high,preservation,concentrated,diversified,9.85991992781328,27.57431881547859,no feasible action,no feasible action,False,,,,0.092552,-0.002268000000000006,-1175.82010020594,27.57431881547859,-1175.82010020594,-1148.2457813904614,492.19663456306034,502.0565544908736,250000
