experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,mean_peak_annual_RnD_linear_proxy_usd_m,low_capacity_breach_probability,low_breach_half_width,base_capacity_breach_probability,base_breach_half_width,high_capacity_breach_probability,high_breach_half_width
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.24,0.0,0.0,100000,-251.2082097216227,1.4558958535944255,-296.0540641823318,460.3946933353426,-918.088804812776,-772.2667502487617,-1044.7709989140235,0.79529,880.6057912866384,-0.28526749677013435,220.36088273807906,0.2404436300039098,219.8896132232714,220.83215225288671,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,265.60981333333336,0.99377,0.0004876890850055991,0.95132,0.0013338121516771385,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.25,0.0,0.0,100000,-242.0265062742027,1.459186258807941,-288.14492979632524,461.4352108253027,-907.2354447726007,-760.1024423081751,-1034.6939022267309,0.65327,871.4240878392184,-0.27773676405288633,229.54258618549898,0.250462114587406,229.05168044090766,230.0334919300903,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,262.797,0.99377,0.0004876890850055991,0.9513,0.001334072095862888,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.26,0.0,0.0,100000,-232.84480282678277,1.462537889882204,-280.2357954103187,462.4950896324295,-896.3820847324253,-746.3048566138309,-1024.5300262775727,0.65191,862.2423843917984,-0.27004564730487585,238.7242896329189,0.2604805991709023,238.21374765854392,239.23483160729387,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,259.98418666666663,0.99377,0.0004876890850055991,0.95126,0.0013345917978012604,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.27,0.0,0.0,100000,-223.66309937936276,1.4659503268716043,-272.3266610243122,463.5741969582608,-885.5287246922499,-732.5072709194867,-1014.3661503284147,0.65186,853.0606809443784,-0.26218896776693207,247.9059930803389,0.2704990837543986,247.37581487618027,248.43617128449753,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,257.17137333333335,0.99377,0.0004876890850055991,0.95121,0.001335241076036234,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.28,0.0,0.0,100000,-214.48139593194279,1.4694231461480165,-264.4175266383057,464.67239883982086,-874.6753646520744,-723.2963975103486,-1004.2022743792568,0.65186,843.8789774969587,-0.254161321292917,257.08769652775885,0.28051756833789476,256.53788209381656,257.63751096170114,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,254.35856,0.99377,0.0004876890850055991,0.9512,0.0013353708851701082,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.29,0.0,0.0,100000,-205.29969248452292,1.4729559206177245,-256.5083922522992,465.78956021821796,-863.8220046118992,-718.6347254223762,-994.038398430099,0.65186,834.6972740495387,-0.2459570659533968,266.26939997517877,0.29053605292139106,265.6999493114528,266.8388506389047,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,251.54574666666667,0.99377,0.0004876890850055991,0.95118,0.0013356304569609062,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,12.0,0.0,0.3,0.0,0.0,100000,-196.11798903710292,1.4765482199362068,-248.59925786629267,466.92554500656536,-852.9686445717239,-713.9730533344037,-983.8745224809411,0.64151,825.5155706021187,-0.23757030881205232,275.45110342259875,0.3005545375048873,274.86201652908915,276.04019031610835,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,6.0,0.90862,0.6261,248.73293333333336,0.99377,0.0004876890850055991,0.95118,0.0013356304569609062,0.01476,0.0007474295568402416
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.0,0.0,0.0,100000,85.38614566574705,2.9677481293003547,127.09499006028994,938.4843610293011,-1148.2457813904614,-884.1468803601001,-1230.880019991988,0.44846,1100.9666740247173,0.0775556133353316,0.0,0.0,0.0,0.0,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,333.11733333333336,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.01,0.0,0.0,100000,94.567849113167,2.972236555262772,135.00412444629646,939.9037259443282,-1140.6398836483202,-876.2377459740936,-1277.0490893533845,0.44846,1091.7849705772976,0.08661765060125606,9.181703447419961,0.010018484583496233,9.16206721763631,9.201339677203613,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,330.30452,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.02,0.0,0.0,100000,103.74955256058696,2.9767519315491437,142.91325883230297,941.3316133000931,-1133.0339859061787,-868.328611588087,-1266.9925001563645,0.44846,1082.6032671298774,0.09583340057308397,18.363406894839912,0.020036969166992498,18.324134435272608,18.402679354407216,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,327.4917066666667,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.03,0.0,0.0,100000,112.93125600800691,2.9812941357050815,150.8223932183095,942.7679843731177,-1125.4280881640375,-860.4194772020805,-1256.9359109593447,0.44846,1073.4215636824574,0.10520680767823158,27.54511034225987,0.030055453750488778,27.486201652908914,27.60401903161083,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,324.67889333333335,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.04,0.0,0.0,100000,122.11295945542689,2.9858630452959756,158.731527604316,944.212800446179,-1117.8221904218963,-852.5103428160741,-1246.879321762325,0.44846,1064.2398602350374,0.11474195246592082,36.72681378967985,0.04007393833398493,36.648268870545245,36.80535870881446,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,321.86608,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.05,0.0,0.0,100000,131.29466290284685,2.990458537917807,166.6406619903225,945.6660228117277,-1110.216292679755,-844.6012084300676,-1236.8227325653054,0.44846,1055.0581567876175,0.12444305753021763,45.9085172370998,0.05009242291748117,45.810336088181536,46.006698386018066,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,319.0532666666666,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.06,0.0,0.0,100000,140.47636635026677,2.9950804912078004,174.54979637632903,947.1276127752564,-1102.6103949376138,-836.692074044061,-1226.7661433682854,0.44846,1045.8764533401977,0.13431449374505927,55.090220684519764,0.06011090750097743,54.97240330581785,55.20803806322168,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,316.24045333333333,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.07,0.0,0.0,100000,149.65806979768678,2.9997287828549277,182.45893076233557,948.5975316586222,-1095.0044971954724,-828.7829396580545,-1216.7095541712656,0.44846,1036.6947498927777,0.14436078683061285,64.27192413193973,0.07012939208447369,64.13447052345415,64.4093777404253,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,313.42764,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.08,0.0,0.0,100000,158.8397732451067,3.004403290610259,190.36806514834205,950.075740803319,-1087.3985994533311,-820.873805272048,-1206.6529649742456,0.44846,1027.5130464453578,0.15458662427168865,73.45362757935968,0.08014787666796996,73.29653774109046,73.61071741762889,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,310.61482666666666,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.09,0.0,0.0,100000,168.0214766925267,3.009103892297157,198.2771995343486,951.5622015737017,-1079.79270171119,-812.9646708860415,-1196.5963757772258,0.44846,1018.3313429979378,0.16499686261043128,82.63533102677964,0.0901663612514662,82.45860495872677,82.81205709483251,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,307.8020133333334,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.1,0.0,0.0,100000,177.20318013994665,3.013830465821319,206.18633392035508,953.0568753601618,-1070.035845375231,-807.2064950938525,-1186.539786580206,0.44846,1009.1496395505178,0.17559653513712215,91.81703447419959,0.1001848458349625,91.62067217636306,92.01339677203612,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,304.9892,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.11,0.0,0.0,100000,186.38488358736657,3.018582889180666,214.09546830636162,954.5597235822543,-1059.1824853350556,-802.54482300588,-1176.483197383186,0.44846,999.9679361030978,0.18639086000468527,100.99873792161956,0.1102033304184587,100.78273939399939,101.21473644923974,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,302.17638666666664,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.0371,0.0011714766038807604
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.12,0.0,0.0,100000,195.56658703478652,3.023361040475077,222.0046026923681,956.0707076917764,-1048.3291252948802,-797.8831509179075,-1166.4266081861663,0.44846,990.7862326556778,0.19738524879437908,110.18044136903949,0.12022181500195486,109.94480661163566,110.41607612644331,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,299.36357333333336,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.02725,0.0010091133330800857
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.13,0.0,0.0,100000,204.74829048220653,3.028164797915973,229.91373707837465,957.5897891757977,-1037.475765254705,-793.2214788299351,-1156.3700189891465,0.42395,981.604529208258,0.2085853155622176,119.36214481645948,0.13024029958545116,119.10687382927199,119.61741580364696,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,296.55076,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.02725,0.0010091133330800857
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.14,0.0,0.0,100000,213.9299939296265,3.0329940398357413,237.82287146438117,959.116929559641,-1026.6224052145296,-788.5598067419627,-1146.3134297921267,0.42395,972.4228257608379,0.2199968863978944,128.54384826387943,0.14025878416894738,128.26894104690828,128.81875548085057,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,293.73794666666663,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.02725,0.0010091133330800857
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.15,0.0,0.0,100000,223.11169737704643,3.0378486446970125,245.73200585038768,960.6520904098152,-1015.7690451743542,-783.8981346539903,-1136.256840595107,0.41757,963.2411223134179,0.2316260095304057,137.72555171129937,0.15027726875244365,137.43100826454457,138.02009515805418,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,290.92513333333335,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.02648,0.0009951476019132036
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.16,0.0,0.0,100000,232.29340082446635,3.042728491101781,253.64114023639416,962.1952333369004,-1004.9156851341788,-779.2364625660178,-1126.200251398087,0.39301,954.0594188659983,0.24347896601720248,146.90725515871935,0.1602957533359399,146.59307548218092,147.22143483525778,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,288.11232,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.02418,0.0009520704307358778
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.17,0.0,0.0,100000,241.47510427188635,3.047633457800374,261.5502746224007,963.7463199983835,-994.0623250940034,-774.5747904780454,-1116.1436622010674,0.39301,944.8777154185781,0.2555622810565636,156.0889586061393,0.1703142379194361,155.7551426998172,156.4227745124614,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,285.2995066666666,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.0216,0.0009010339788487448
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.18,0.0,0.0,100000,250.6568077193063,3.052563423700269,269.4594090084072,965.3053121014464,-983.2089650538281,-769.9131183900729,-1106.0870730040476,0.39104,935.6960119711581,0.2678827359659972,165.27066205355925,0.18033272250293234,164.9172099174535,165.624114189665,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,282.48669333333333,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.0216,0.0009010339788487448
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.19,0.0,0.0,100000,259.8385111667263,3.057518267874756,277.36854339441373,966.8721714057061,-972.3556050136527,-765.2514463021005,-1096.0304838070276,0.38716,926.5143085237382,0.28044738087287613,174.4523655009792,0.19035120708642858,174.0792771350898,174.8254538668686,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,279.67388,0.77312,0.002595838278184833,0.60888,0.0030246626114939826,0.0216,0.0009010339788487448
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.2,0.0,0.0,100000,269.0202146141462,3.0624978695714535,285.2776777804203,968.4468597259064,-961.5022449734774,-760.589774214128,-1085.9738946100078,0.38716,917.3326050763183,0.2932635481672047,183.6340689483992,0.20036969166992483,183.24134435272614,184.02679354407226,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,276.86106666666666,0.77312,0.002595838278184833,0.5129,0.003098000515403443,0.0216,0.0009010339788487448
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.21,0.0,0.0,100000,278.2019180615662,3.0675021082206664,293.18681216642676,970.029338934562,-950.648884933302,-755.9281021261556,-1075.9173054129878,0.38669,908.1509016288984,0.30633886677045774,192.81577239581912,0.21038817625342107,192.4034115703624,193.22813322127584,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,274.0482533333334,0.77312,0.002595838278184833,0.5129,0.003098000515403443,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.22,0.0,0.0,100000,287.38362150898615,3.0725308634435997,301.09594655243325,971.6195709645558,-939.7955248931266,-751.2664300381832,-1065.860716215968,0.38669,898.9691981814782,0.31968127727883616,201.99747584323913,0.22040666083691732,201.56547878799879,202.42947289847947,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,271.23544,0.77312,0.002595838278184833,0.5129,0.003098000515403443,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.23,0.0,0.0,100000,296.56532495640613,3.07758401506042,309.0050809384398,973.2175178116872,-928.9421648529514,-746.6047579502108,-1055.8041270189485,0.38669,889.7874947340583,0.3332990480440998,211.17917929065908,0.23042514542041362,210.72754600563508,211.63081257568308,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,268.42262666666664,0.77312,0.002595838278184833,0.50036,0.0030990313036957855,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.24,0.0,0.0,100000,305.74702840382605,3.082661443098164,316.91421532444633,974.8231415371743,-918.088804812776,-741.9430858622384,-1045.7475378219285,0.38669,880.6057912866384,0.34720079226040995,220.36088273807903,0.2404436300039098,219.88961322327137,220.8321522528867,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,265.60981333333336,0.77312,0.002595838278184833,0.50036,0.0030990313036957855,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.25,0.0,0.0,100000,314.9287318512461,3.087763027798506,324.8233497104528,976.436404270109,-907.2354447726007,-737.281413774266,-1035.690948624909,0.38669,871.4240878392184,0.361395486131377,229.54258618549898,0.250462114587406,229.05168044090766,230.0334919300903,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,262.797,0.77312,0.002595838278184833,0.50036,0.0030990313036957855,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.26,0.0,0.0,100000,324.110435298666,3.0928886496253685,332.7324840964593,978.0572682098649,-896.3820847324253,-732.6197416862934,-1025.634359427889,0.38669,862.2423843917984,0.3758924881978336,238.7242896329189,0.2604805991709023,238.21374765854392,239.23483160729387,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,259.98418666666663,0.77312,0.002595838278184833,0.50036,0.0030990313036957855,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.27,0.0,0.0,100000,333.292138746086,3.098038189272394,340.6416184824659,979.6856956284589,-885.5287246922499,-727.958069598321,-1015.5777702308691,0.38669,853.0606809443784,0.39070155991378697,247.9059930803389,0.2704990837543986,247.37581487618027,248.43617128449753,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,257.17137333333335,0.77312,0.002595838278184833,0.50036,0.0030990313036957855,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.28,0.0,0.0,100000,342.4738421935059,3.1032115276702634,348.5507528684724,981.3216488728664,-874.6753646520744,-723.2963975103486,-1005.5211810338494,0.38387,843.8789774969587,0.40583288756561087,257.08769652775885,0.28051756833789476,256.53788209381656,257.63751096170114,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,254.35856,0.77312,0.002595838278184833,0.47764,0.003095931712400388,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.29,0.0,0.0,100000,351.65554564092577,3.1084085459938735,356.4598872544789,982.9650903672901,-863.8220046118992,-718.6347254223762,-995.4645918368296,0.38277,834.6972740495387,0.4212971056379121,266.26939997517877,0.290536052921391,265.6999493114528,266.8388506389047,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,251.54574666666667,0.77312,0.002595838278184833,0.45431,0.003086066051876142,0.02133,0.0008955083443148925
E4,Parallel PIAP,same_asset,0.0,15.0,0.0,0.3,0.0,0.0,100000,360.83724908834574,3.113629125669367,364.36902164048536,984.6159826153843,-852.9686445717239,-713.9730533344037,-985.4080026398096,0.38277,825.5155706021187,0.43710532173870015,275.45110342259875,0.3005545375048873,274.86201652908915,276.04019031610835,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,9.0,0.90862,0.6261,248.73293333333336,0.77312,0.002595838278184833,0.45431,0.003086066051876142,0.01476,0.0007474295568402416
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.0,0.0,0.0,100000,503.83485950905936,4.2175395702764,587.6271309369075,1333.7031163961205,-1148.2457813904614,-884.1468803601001,-1230.880019991988,0.38669,1100.9666740247173,0.45762952811934793,0.0,0.0,0.0,0.0,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,333.11733333333336,0.39981,0.0030361783223622424,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.01,0.0,0.0,100000,513.0165629564792,4.222646722356319,595.536265322914,1335.3181396890618,-1140.6398836483202,-876.2377459740936,-1277.0490893533845,0.37864,1091.7849705772976,0.4698879145453102,9.181703447419965,0.01001848458349628,9.162067217636313,9.201339677203617,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,330.30452,0.39981,0.0030361783223622424,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.02,0.0,0.0,100000,522.1982664038992,4.227771445675913,603.4453997089206,1336.9387194958713,-1133.0339859061787,-868.328611588087,-1266.9925001563645,0.37754,1082.6032671298774,0.4823542310086639,18.36340689483992,0.020036969166992453,18.324134435272615,18.402679354407223,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,327.4917066666667,0.39981,0.0030361783223622424,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.03,0.0,0.0,100000,531.3799698513192,4.232913676415493,611.3545340949271,1338.564835634992,-1125.4280881640375,-860.4194772020805,-1256.9359109593447,0.37535,1073.4215636824574,0.4950338132097684,27.54511034225987,0.030055453750488778,27.486201652908914,27.60401903161083,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,324.67889333333335,0.39343,0.003027821519376861,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.04,0.0,0.0,100000,540.5616732987392,4.2380733508476185,619.2636684809336,1340.1964679540372,-1117.8221904218963,-852.5103428160741,-1246.879321762325,0.37524,1064.2398602350374,0.5079321809834825,36.72681378967984,0.040073938333984926,36.64826887054523,36.805358708814445,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,321.86608,0.38758,0.0030196835499995025,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.05,0.0,0.0,100000,549.743376746159,4.243250405339154,627.1728028669401,1341.8335963304428,-1110.216292679755,-844.6012084300676,-1236.8227325653054,0.37503,1055.0581567876175,0.5210550463113685,45.908517237099794,0.05009242291748113,45.81033608818153,46.00669838601806,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,319.0532666666666,0.38758,0.0030196835499995025,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.06,0.0,0.0,100000,558.9250801935792,4.248444776353311,635.0819372529467,1343.476200672112,-1102.6103949376138,-836.692074044061,-1226.7661433682854,0.37503,1045.8764533401977,0.5344083217559299,55.090220684519785,0.06011090750097745,54.97240330581787,55.2080380632217,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,316.24045333333333,0.38716,0.00301908168738615,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.07,0.0,0.0,100000,568.1067836409991,4.253656400451646,642.9910716389531,1345.1242609180485,-1095.0044971954724,-828.7829396580545,-1216.7095541712656,0.37502,1036.6947498927777,0.5479981293430459,64.27192413193971,0.07012939208447369,64.13447052345414,64.40937774042528,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,313.42764,0.38716,0.00301908168738615,0.3739,0.0029988563014322644,0.09533,0.0018201868072529256
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.08,0.0,0.0,100000,577.2884870884191,4.258885214296047,650.9002060249596,1346.7777570389812,-1087.3985994533311,-820.873805272048,-1206.6529649742456,0.37502,1027.5130464453578,0.5618308099206395,73.45362757935968,0.08014787666796992,73.29653774109046,73.61071741762889,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,310.61482666666666,0.38669,0.00301840537026795,0.3739,0.0029988563014322644,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.09,0.0,0.0,100000,586.4701905358389,4.264131154650665,658.8093404109661,1348.4366690379795,-1079.79270171119,-812.9646708860415,-1196.5963757772258,0.37502,1018.3313429979378,0.5759129330236343,82.63533102677962,0.0901663612514662,82.45860495872675,82.8120570948325,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,307.8020133333334,0.38669,0.00301840537026795,0.3739,0.0029988563014322644,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.1,0.0,0.0,100000,595.6518939832589,4.269394158383839,666.7184747969727,1350.1009769510595,-1070.035845375231,-807.2064950938525,-1186.539786580206,0.37502,1009.1496395505178,0.5902513072774483,91.8170344741996,0.1001848458349625,91.62067217636307,92.01339677203613,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,304.9892,0.38669,0.00301840537026795,0.3739,0.0029988563014322644,0.05673,0.0014337732526287412
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.11,0.0,0.0,100000,604.8335974306789,4.274674162469974,674.6276091829792,1351.7706608477777,-1059.1824853350556,-802.54482300588,-1176.483197383186,0.37502,999.9679361030978,0.6048529913746353,100.99873792161956,0.11020333041845877,100.78273939399939,101.21473644923974,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,302.17638666666664,0.38669,0.00301840537026795,0.3739,0.0029988563014322644,0.0371,0.0011714766038807604
E4,Parallel PIAP,same_asset,0.0,18.0,0.0,0.12,0.0,0.0,100000,614.0153008780987,4.279971103991405,682.5367435689857,1353.4457008318216,-1048.3291252948802,-797.8831509179075,-1166.4266081861663,0.37502,990.7862326556778,0.619725305661856,110.18044136903949,0.12022181500195486,109.94480661163566,110.41607612644331,0.90862,0.8799076303649036,0.3739,0.0008345714138451039,5.975087264523593,12.0,0.90862,0.6261,299.36357333333336,0.38669,0.00301840537026795,0.3739,0.0029988563014322644,0.02725,0.0010091133330800857
