experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,low_capacity_breach_probability,base_capacity_breach_probability,high_capacity_breach_probability
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.25,0.0,250000,505.00930156784847,3.593988953714267,-559.4006505566923,1796.9944768571336,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533264,1134.6716426483085,0.44507087564924375,420.8488223512352,3.531543048986418,413.9269979752218,427.77064672724856,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.26,0.0,250000,508.66637116752906,3.603721095157693,-559.4006505566923,1801.8605475788465,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533264,1134.6716426483085,0.448293895827262,424.50589195091584,3.5399725499456483,417.5675457530224,431.4442381488093,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.27,0.0,250000,512.3234407672095,3.6134553498503403,-559.4006505566923,1806.7276749251703,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533264,1134.6716426483085,0.4515169160052801,428.16296155059626,3.5484108701369683,421.2080762451278,435.1178468560647,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.28,0.0,250000,515.98051036689,3.623191700759514,-559.4006505566923,1811.595850379757,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533264,1134.6716426483085,0.4547399361832983,431.82003115027675,3.556857946791914,424.8485895745646,438.7914727259889,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.5372,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.29,0.0,250000,519.6375799665705,3.632930131031463,-559.4006505566923,1816.4650655157316,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532932,1134.6716426483085,0.45796295636131634,435.47710074995723,3.565313717672047,428.48908586332004,442.4651156365944,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.5372,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.3,0.0,250000,523.294649566251,3.642670623989086,-559.4006505566923,1821.335311994543,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532932,1134.6716426483085,0.4611859765393345,439.13417034963777,3.5737781210642114,432.1295652323519,446.1387754669236,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.5372,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.31,0.0,250000,526.9517191659314,3.6524131631296703,-559.4006505566923,1826.2065815648352,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.46440899671735264,442.79123994931825,3.582251095775827,435.7700278015976,449.8124520970389,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.536104,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.32,0.0,250000,530.608788765612,3.662157732122665,-559.4006505566923,1831.0788660613325,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.4676320168953708,446.4483095489988,3.5907325811302173,439.4104736899836,453.486145408014,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.536104,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.33,0.0,250000,534.2658583652925,3.671904314807488,-559.4006505566923,1835.952157403744,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.470855037073389,450.1053791486793,3.5992225169619783,443.0509030154338,457.15985528192476,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.536104,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.34,0.0,250000,537.9229279649729,3.6816528951913656,-559.4006505566923,1840.8264475956828,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.47407805725140706,453.7624487483598,3.607720843612385,446.69131589487955,460.8335816018401,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.535676,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.35,0.0,250000,541.5799975646536,3.6914034574472048,-559.4006505566923,1845.7017287236024,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.47730107742942535,457.41951834804024,3.6162275019248287,450.33171244426757,464.5073242518129,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.535676,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.36,0.0,250000,545.2370671643339,3.701155985911493,-559.4006505566923,1850.5779929557464,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532724,1134.6716426483085,0.48052409760744336,461.07658794772067,3.6247424332402995,453.9720927785697,468.18108311687166,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.535676,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.37,0.0,250000,548.8941367640144,3.7109104650822378,-559.4006505566923,1855.455232541119,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532584,1134.6716426483085,0.48374711778546153,464.7336575474012,3.6332655793928996,457.61245701179115,471.85485808301127,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.535676,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.38,0.0,250000,552.5512063636952,3.720666879616926,-559.4006505566923,1860.333439808463,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532584,1134.6716426483085,0.48697013796347993,468.39072714708175,3.6417968827053944,461.2528052569792,475.5286490371843,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.53552,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.39,0.0,250000,556.2082759633755,3.7304252143305225,-559.4006505566923,1865.2126071652613,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532584,1134.6716426483085,0.4901931581414979,472.04779674676223,3.6503362859848023,464.89313762623203,479.20245586729243,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.53552,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.4,0.0,250000,559.8653455630559,3.7401854541934934,-559.4006505566923,1870.0927270967468,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.532584,1134.6716426483085,0.493416178319516,475.7048663464427,3.6588837325180212,468.5334542307074,482.87627846217805,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.53552,0.094716
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.0,0.0,250000,82.22274070978433,2.1874362094125943,-167.32757535659454,1093.7181047062973,-1148.2457813904614,-884.1468803601001,-1318.8321326896469,0.52928,1099.8840582353373,0.07475582548373612,-1.9377385068289519,2.16819236879037,-6.187395549658077,2.3119185360001735,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.01,0.0,250000,85.23348651633482,2.194255295080604,-163.336893733372,1097.127647540302,-1148.2457813904614,-884.1468803601001,-1318.8316153599058,0.52928,1099.8840582353373,0.07749315564504508,1.0730072997215423,2.172487157417221,-3.1850675288162105,5.331082128259295,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.02,0.0,250000,88.24423232288532,2.201078938184225,-159.34621211014945,1100.5394690921123,-1148.2457813904614,-884.1468803601001,-1318.8310980301646,0.52928,1099.8840582353373,0.08023048580635406,4.0837531062720505,2.176799442436927,-0.18277380090432604,8.350280013448426,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.03,0.0,250000,91.25497812943581,2.2079070964685354,-155.3555304869269,1103.9535482342678,-1148.2457813904614,-884.1468803601001,-1318.8305807004235,0.52928,1099.8840582353373,0.082967815967663,7.094498912822546,2.181129120073746,2.8194858374780045,11.369511988167087,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.04,0.0,250000,94.26572393598634,2.214739728171923,-151.36484886370437,1107.3698640859616,-1148.2457813904614,-884.1468803601001,-1318.8300633706824,0.52928,1099.8840582353373,0.08570514612897201,10.105244719373081,2.1854760869574004,5.8217115889365765,14.388777849809586,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.05,0.0,250000,97.27646974253688,2.221576792019346,-147.37416724048182,1110.7883960096729,-1148.2457813904614,-884.1468803601001,-1318.8295460409413,0.52928,1099.8840582353373,0.08844247629028101,13.115990525923616,2.189840240127253,8.8239036552742,17.40807739657303,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.06,0.0,250000,100.28721554908735,2.228418247215699,-143.38348561725928,1114.2091236078495,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.09117980645158995,16.12673633247408,2.1942214770363404,11.826062237482855,20.427410427465308,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.621352,0.092552
